"vereda_id","mun_id","anio","post","puntaje","puntaje_c","tratada","luminosidad","vel_descarga","vel_subida","latencia_ms","personas_conectadas","n_establecimientos","gasto_sustitutos","poblacion","hogares","ipm","dist_cabecera_km"
15402,281,2026,1,48.894,-10.301,0,4,20.6,5.2,70.3,159,8,66900,623,156,0.467,18.6
15403,281,2024,0,65.143,5.948,1,1.888,13.3,4.7,100,169,7,69900,748,211,0.453,26.6
15403,281,2026,1,65.143,5.948,1,3.398,20,7.2,76.1,297,14,47000,748,211,0.453,26.6
15404,281,2024,0,54.226,-4.969,0,2.184,9.9,4.2,78.6,371,16,69200,794,202,0.548,25.4
15404,281,2026,1,54.226,-4.969,0,3.232,6.6,3.9,82.7,429,14,58600,794,202,0.548,25.4
15405,281,2024,0,72.679,13.484,1,2.33,6.5,1,82,38,3,72200,230,68,0.539,26.4
15405,281,2026,1,72.679,13.484,1,3.176,15.4,5.2,62.8,69,2,60100,230,68,0.539,26.4
15406,281,2024,0,63.132,3.937,1,2.267,11.5,2.5,82.9,30,4,78100,159,41,0.511,23.5
15406,281,2026,1,63.132,3.937,1,2.769,18.1,6.7,50,54,2,46700,159,41,0.511,23.5
15407,281,2024,0,65.441,6.246,1,1.344,5.6,4.3,89.6,38,2,74600,186,52,0.46,26.2
15407,281,2026,1,65.441,6.246,1,2.871,18.5,5.9,70,72,3,51600,186,52,0.46,26.2
15408,281,2024,0,56.268,-2.927,0,1.714,14,2.7,77.1,156,4,66100,547,134,0.577,19.4
15408,281,2026,1,56.268,-2.927,0,1.351,11.9,3.1,71.8,177,5,68500,547,134,0.577,19.4
15409,281,2024,0,38.242,-20.953,0,3.95,18,4.2,69.5,232,8,35300,498,136,0.279,13.8
15409,281,2026,1,38.242,-20.953,0,4.893,17,5.8,61.5,240,8,39100,498,136,0.279,13.8
15410,281,2024,0,60.801,1.606,1,2.263,12.6,2.6,83,90,7,44000,297,80,0.498,31.4
15410,281,2026,1,60.801,1.606,1,3.954,20.9,6.1,58.8,112,4,33500,297,80,0.498,31.4
15411,281,2024,0,48.333,-10.862,0,1.58,11.5,5.1,66.4,150,7,51100,546,165,0.551,17.8
15411,281,2026,1,48.333,-10.862,0,3.15,14,5.8,69.1,154,9,59200,546,165,0.551,17.8
15412,281,2024,0,61.634,2.439,1,2.95,11.8,5.7,77.8,84,1,68500,309,87,0.604,22.1
15412,281,2026,1,61.634,2.439,1,3.346,24,8.6,57.7,146,5,51000,309,87,0.604,22.1
15413,281,2024,0,37.049,-22.146,0,2.424,14.4,6.9,68.3,200,14,53600,707,215,0.454,14.7
15413,281,2026,1,37.049,-22.146,0,3.026,18.1,6,64.4,203,15,47600,707,215,0.454,14.7
15414,281,2024,0,71.745,12.55,1,1.459,6,4.2,96.9,189,3,67500,564,152,0.626,24.8
15414,281,2026,1,71.745,12.55,1,1.65,18.5,8.3,77.6,270,8,55200,564,152,0.626,24.8
15415,281,2024,0,52.294,-6.901,0,2.963,11.9,4.2,73.2,80,3,45600,354,104,0.471,19.1
15415,281,2026,1,52.294,-6.901,0,3.406,12.7,4.7,72.5,142,4,44100,354,104,0.471,19.1
15416,281,2024,0,70.52,11.325,1,1.357,6.7,2.9,94.8,196,8,81400,708,196,0.645,35.3
15416,281,2026,1,70.52,11.325,1,2.844,19.9,7,73.4,347,8,51900,708,196,0.645,35.3
15417,282,2024,0,58.621,-1.361,0,2.78,11.1,5.1,72.8,210,13,52500,525,140,0.586,20.5
15417,282,2026,1,58.621,-1.361,0,2.72,16.6,4.9,80.3,234,11,44400,525,140,0.586,20.5
15418,282,2024,0,31.579,-28.404,0,4.619,15.9,5.7,68.7,323,16,29400,797,228,0.43,15.5
15418,282,2026,1,31.579,-28.404,0,5.862,17.8,6.4,55.2,377,9,23600,797,228,0.43,15.5
15419,282,2024,0,60.249,0.267,1,1.925,15.8,3,88.7,61,2,66900,332,84,0.447,27.3
15419,282,2026,1,60.249,0.267,1,3.441,21.6,7.1,67.9,135,5,43500,332,84,0.447,27.3
15420,282,2024,0,69.406,9.424,1,1.862,12.6,3.6,94.4,100,5,59900,395,114,0.591,32.8
15420,282,2026,1,69.406,9.424,1,2.51,18.8,8.1,82.2,176,6,33700,395,114,0.591,32.8
15421,282,2024,0,59.452,-0.531,0,1.634,14.9,2.4,87.4,147,12,67100,506,138,0.469,20.7
15421,282,2026,1,59.452,-0.531,0,1.515,17.2,5.2,75.8,156,12,57400,506,138,0.469,20.7
15422,282,2024,0,51.423,-8.56,0,2.139,14.2,3.9,80.1,257,16,56500,773,196,0.473,22.2
15422,282,2026,1,51.423,-8.56,0,3.118,13,5.9,71.9,419,9,49600,773,196,0.473,22.2
15423,282,2024,0,61.745,1.762,1,2.696,11.2,3,92.2,165,6,54400,522,162,0.529,27.7
15423,282,2026,1,61.745,1.762,1,2.684,22.7,7.5,73.1,212,9,35600,522,162,0.529,27.7
15424,282,2024,0,91.536,31.554,1,0.635,5.1,0.2,115.2,178,10,105500,1316,320,0.726,29.1
15424,282,2026,1,91.536,31.554,1,1.288,17.2,4.7,105.6,354,12,72900,1316,320,0.726,29.1
15425,282,2024,0,53.032,-6.951,0,3.451,11.7,3.8,81.4,386,25,49100,1171,309,0.507,19.6
15425,282,2026,1,53.032,-6.951,0,4.054,13.8,4.4,74.7,432,18,50900,1171,309,0.507,19.6
15426,282,2024,0,47.935,-12.047,0,2.477,9.9,4.9,81,68,3,62900,257,85,0.517,20
15426,282,2026,1,47.935,-12.047,0,2.781,16.2,5.5,81.7,67,4,56400,257,85,0.517,20
15427,282,2024,0,60.707,0.724,1,1.654,10.5,3,80.9,97,2,57400,269,70,0.535,24.6
15427,282,2026,1,60.707,0.724,1,2.992,17.6,6.2,65.8,150,4,46900,269,70,0.535,24.6
15428,282,2024,0,45.326,-14.657,0,2.661,13.1,4.2,82.6,131,10,50700,330,89,0.479,19.1
15428,282,2026,1,45.326,-14.657,0,3.098,14.6,5.6,71.1,156,8,43600,330,89,0.479,19.1
15429,282,2024,0,48.891,-11.092,0,1.839,14.1,5.2,85.7,71,2,40100,201,55,0.528,15.7
15429,282,2026,1,48.891,-11.092,0,2.166,16.1,6.4,85.2,73,5,36600,201,55,0.528,15.7
15430,282,2024,0,78.718,18.736,1,1.256,6.2,4.6,112.5,111,5,81600,696,196,0.679,32.3
15430,282,2026,1,78.718,18.736,1,1.446,18.1,6.1,84,187,8,58400,696,196,0.679,32.3
15431,282,2024,0,58.956,-1.026,0,2.26,15.3,3.9,73.4,130,10,52700,538,158,0.507,19.6
15431,282,2026,1,58.956,-1.026,0,2.698,13.2,4.4,84.1,238,4,48900,538,158,0.507,19.6
15432,282,2024,0,50.582,-9.401,0,2.151,14,5.6,85.8,146,6,49400,432,132,0.529,23
15432,282,2026,1,50.582,-9.401,0,2.289,14.5,4.9,54.8,131,1,46400,432,132,0.529,23
15433,282,2024,0,55.41,-4.573,0,3.361,21.1,5.3,88.9,366,12,46600,896,241,0.509,23.4
15433,282,2026,1,55.41,-4.573,0,4.635,19.3,5,77.9,452,11,40600,896,241,0.509,23.4
15434,282,2024,0,86.317,26.334,1,1.031,2.8,1.9,97.8,95,11,75400,943,257,0.71,28.2
15434,282,2026,1,86.317,26.334,1,1.747,12.7,5.7,85,193,16,46900,943,257,0.71,28.2
15435,282,2024,0,47.519,-12.464,0,3.434,15.7,6.7,85.3,194,19,45900,820,227,0.526,22.1
15435,282,2026,1,47.519,-12.464,0,3.765,19.8,4.9,70.6,308,20,44500,820,227,0.526,22.1
15436,282,2024,0,42.337,-17.645,0,1.956,14.7,6.6,52.4,107,4,47600,278,77,0.394,24.8
15436,282,2026,1,42.337,-17.645,0,1.456,18.8,5.8,54.4,119,6,41000,278,77,0.394,24.8
15437,282,2024,0,61.108,1.125,1,1.735,10,2.3,83.8,144,3,63200,354,91,0.606,29.1
15437,282,2026,1,61.108,1.125,1,3.664,22,7.7,60,181,4,41800,354,91,0.606,29.1
15438,282,2024,0,31.34,-28.643,0,2.447,11.3,3.8,62.1,120,5,48200,266,72,0.314,11.6
15438,282,2026,1,31.34,-28.643,0,3.427,15.2,5.4,67.6,156,6,41100,266,72,0.314,11.6
15439,282,2024,0,78.446,18.463,1,1.005,7.9,1.1,100.8,142,5,68900,498,139,0.627,25.5
15439,282,2026,1,78.446,18.463,1,1.296,21.8,3.7,75,225,7,61100,498,139,0.627,25.5
15440,282,2024,0,66.127,6.144,1,1.455,9.9,3.7,87.4,83,6,58500,427,118,0.615,23.3
15440,282,2026,1,66.127,6.144,1,1.861,16.8,8.5,71.7,145,11,32200,427,118,0.615,23.3
15441,282,2024,0,31.921,-28.062,0,2.468,14.8,5,65.6,232,7,44800,496,142,0.443,13.7
15441,282,2026,1,31.921,-28.062,0,3.266,23.1,6.4,67.2,268,14,33300,496,142,0.443,13.7
15442,282,2024,0,75.345,15.362,1,2.707,9.2,1.4,107.6,55,3,56200,390,111,0.668,33
15442,282,2026,1,75.345,15.362,1,3.15,18.4,5.3,96.9,105,5,54800,390,111,0.668,33
15443,282,2024,0,46.385,-13.598,0,3.616,18,5.6,83.4,114,8,53800,324,99,0.437,19.7
15443,282,2026,1,46.385,-13.598,0,2.862,18.4,4.8,79.8,114,3,53700,324,99,0.437,19.7
15444,282,2024,0,39.062,-20.921,0,3.288,18.1,5.2,58.6,82,2,39400,170,45,0.382,26.5
15444,282,2026,1,39.062,-20.921,0,4.53,17.7,7.4,58.1,93,4,38000,170,45,0.382,26.5
15445,282,2024,0,54.653,-5.33,0,3.486,11.1,5.6,66.2,108,8,53300,297,83,0.474,18.7
15445,282,2026,1,54.653,-5.33,0,3.815,16.3,4.9,56.1,147,5,51500,297,83,0.474,18.7
15446,282,2024,0,32.75,-27.233,0,1.607,19.5,5.9,75.6,95,7,46700,232,70,0.353,19.9
15446,282,2026,1,32.75,-27.233,0,2.224,17.8,6.5,72.2,77,3,45100,232,70,0.353,19.9
15447,282,2024,0,80.329,20.346,1,1.082,5,2,105.1,103,2,66800,528,143,0.716,31.5
15447,282,2026,1,80.329,20.346,1,1.505,14.2,7.1,79.1,145,9,47100,528,143,0.716,31.5
15448,282,2024,0,63.131,3.148,1,2.955,14.3,4.3,90.8,157,7,54100,488,133,0.559,23.6
15448,282,2026,1,63.131,3.148,1,2.54,20.8,6.6,69,253,15,40900,488,133,0.559,23.6
15449,282,2024,0,52.192,-7.791,0,2.91,10.6,3.3,93.4,188,2,47000,389,112,0.462,22.6
15449,282,2026,1,52.192,-7.791,0,3.674,16.7,3.6,86.7,188,5,49500,389,112,0.462,22.6
15450,282,2024,0,75.67,15.688,1,1.309,5.7,1.4,95.2,58,4,55400,344,92,0.6,27.4
15450,282,2026,1,75.67,15.688,1,1.907,19.8,5.9,72.3,117,5,55300,344,92,0.6,27.4
15451,282,2024,0,42.063,-17.919,0,2.754,17,4.7,70.2,133,7,53900,285,79,0.436,15.4
15451,282,2026,1,42.063,-17.919,0,2.993,16.3,6.3,73.6,142,8,53800,285,79,0.436,15.4
15452,282,2024,0,51,-8.983,0,3.012,16.9,3.8,80,152,11,52800,583,182,0.51,21.1
15452,282,2026,1,51,-8.983,0,3.65,19.3,5.3,72.2,230,16,58600,583,182,0.51,21.1
15453,282,2024,0,73.442,13.459,1,1.513,8.4,1.4,89.3,83,2,59600,199,67,0.575,36.3
15453,282,2026,1,73.442,13.459,1,1.822,17.1,3.8,72.2,84,2,49600,199,67,0.575,36.3
15454,282,2024,0,63.508,3.526,1,2.166,11.2,4.5,81.3,200,6,57600,630,206,0.483,24.3
15454,282,2026,1,63.508,3.526,1,2.954,20.9,7.3,65.8,425,16,40600,630,206,0.483,24.3
15455,282,2024,0,46.166,-13.817,0,2.535,15.8,4.3,67.1,131,13,58200,384,100,0.443,19
15455,282,2026,1,46.166,-13.817,0,2.669,17.5,5.9,57.9,124,4,67100,384,100,0.443,19
15456,282,2024,0,50.842,-9.141,0,3.626,14.7,2,73.5,177,8,64100,588,188,0.485,18.3
15456,282,2026,1,50.842,-9.141,0,3.938,19.5,2.9,67.3,213,9,65300,588,188,0.485,18.3
15457,282,2024,0,37.31,-22.672,0,5.137,17.3,6.6,55.4,321,23,39400,642,186,0.351,18.7
15457,282,2026,1,37.31,-22.672,0,4.775,19.7,5.9,53.5,371,14,31500,642,186,0.351,18.7
15458,282,2024,0,54.269,-5.714,0,2.488,20.1,5.8,92,166,6,64000,564,150,0.621,31.6
15458,282,2026,1,54.269,-5.714,0,4.08,19.1,7.2,93.1,278,16,58600,564,150,0.621,31.6
15459,282,2024,0,56.704,-3.279,0,2.116,13.8,3.4,81.8,149,1,48700,351,97,0.567,23.5
15459,282,2026,1,56.704,-3.279,0,3.847,11.8,4.9,88.1,148,11,45100,351,97,0.567,23.5
15460,282,2024,0,57.199,-2.784,0,3.809,8.3,6,101.8,152,6,63600,483,144,0.463,20.9
15460,282,2026,1,57.199,-2.784,0,4.949,15.5,5.8,71,200,10,65200,483,144,0.463,20.9
15461,282,2024,0,20.37,-39.612,0,2.072,15.4,6.7,87.7,171,5,30100,379,110,0.367,11.1
15461,282,2026,1,20.37,-39.612,0,2.652,14.1,5.6,79.9,209,13,33100,379,110,0.367,11.1
15462,282,2024,0,40.657,-19.326,0,3.357,17.6,3.7,56.5,80,0,51200,214,55,0.483,21.4
15462,282,2026,1,40.657,-19.326,0,2.709,22.9,5,53.7,98,2,40500,214,55,0.483,21.4
15463,282,2024,0,67.474,7.492,1,1.332,8.4,4.8,96.1,183,11,73600,737,199,0.533,30.2
15463,282,2026,1,67.474,7.492,1,2.692,20.4,7.4,58.6,308,10,50800,737,199,0.533,30.2
15464,282,2024,0,48.355,-11.628,0,2.145,10.3,6.8,80.7,310,11,53700,604,170,0.51,16
15464,282,2026,1,48.355,-11.628,0,2.196,13.3,6.9,73.4,287,7,54900,604,170,0.51,16
15465,282,2024,0,78.761,18.778,1,2.012,6.5,2.9,101.1,56,6,66700,294,80,0.712,27.1
15465,282,2026,1,78.761,18.778,1,2.21,23,5,94.5,83,5,52700,294,80,0.712,27.1
15466,282,2024,0,51.917,-8.066,0,3.679,18.1,3.6,77.8,223,10,53200,426,132,0.462,30.2
15466,282,2026,1,51.917,-8.066,0,3.78,16.2,5,61.7,247,9,58100,426,132,0.462,30.2
15467,282,2024,0,41.965,-18.017,0,4.067,15.5,5.1,67.3,272,17,63900,963,235,0.44,21.3
15467,282,2026,1,41.965,-18.017,0,4.345,19.9,5.9,55.9,292,15,57800,963,235,0.44,21.3
15468,282,2024,0,58.24,-1.742,0,1.635,10.9,3.3,84.5,161,8,46000,372,107,0.551,25.3
15468,282,2026,1,58.24,-1.742,0,2.219,12.2,5.8,72.6,173,6,55200,372,107,0.551,25.3
15469,282,2024,0,49.477,-10.506,0,2.751,11.1,5,87.9,120,3,57200,245,65,0.453,18.4
15469,282,2026,1,49.477,-10.506,0,2.602,14.2,6.1,72.4,94,1,55000,245,65,0.453,18.4
15470,282,2024,0,57.194,-2.788,0,1.85,10.5,4.5,71.3,116,4,58900,415,115,0.581,25.5
15470,282,2026,1,57.194,-2.788,0,2.605,18,5.1,81.9,216,9,62700,415,115,0.581,25.5
15471,282,2024,0,45.831,-14.151,0,3.025,26.2,5.7,71.8,289,9,52400,775,241,0.424,19.3
15471,282,2026,1,45.831,-14.151,0,3.478,22.7,4.9,62,286,11,43900,775,241,0.424,19.3
15472,282,2024,0,38.229,-21.754,0,2.517,19.6,6,71.7,147,5,37600,362,118,0.375,23.7
15472,282,2026,1,38.229,-21.754,0,2.682,18.6,4.9,59.2,192,7,43500,362,118,0.375,23.7
15473,282,2024,0,45.861,-14.122,0,2.382,17,5.1,67.2,146,9,45000,308,84,0.398,16.2
15473,282,2026,1,45.861,-14.122,0,2.585,16.1,5.8,75.6,147,5,37700,308,84,0.398,16.2
15474,282,2024,0,59.716,-0.267,0,2.972,11.3,4.1,89.7,155,9,62400,366,110,0.563,20
15474,282,2026,1,59.716,-0.267,0,2.673,15.9,4.8,81.4,144,2,45100,366,110,0.563,20
15475,282,2024,0,76.728,16.745,1,1.441,5.8,2.3,107.1,53,1,64900,278,82,0.618,35.9
15475,282,2026,1,76.728,16.745,1,1.576,15.9,5,87.1,93,3,46700,278,82,0.618,35.9
15476,282,2024,0,66.786,6.803,1,2.857,17,5.3,99.4,99,7,63200,386,104,0.519,31.9
15476,282,2026,1,66.786,6.803,1,3.088,24.2,7.1,85.8,141,12,40700,386,104,0.519,31.9
15477,283,2024,0,37.558,-20.316,0,2.301,15.4,4,70.6,146,4,50100,438,118,0.44,19.4
15477,283,2026,1,37.558,-20.316,0,2.547,19.9,6.1,61.5,130,11,58600,438,118,0.44,19.4
15478,283,2024,0,55.616,-2.258,0,1.84,10.1,5.3,75.7,184,8,72300,827,234,0.524,23.6
15478,283,2026,1,55.616,-2.258,0,2.327,14,5.3,70.7,182,16,75000,827,234,0.524,23.6
15479,283,2024,0,70.568,12.694,1,1.483,9.7,1.6,104.5,230,8,78100,1064,319,0.642,29
15479,283,2026,1,70.568,12.694,1,1.803,21.8,7.2,81.5,445,12,52200,1064,319,0.642,29
15480,283,2024,0,29.804,-28.07,0,1.323,14.4,5.9,78.6,294,6,57000,654,165,0.29,16.9
15480,283,2026,1,29.804,-28.07,0,3.075,17.8,7.8,64.1,304,19,53800,654,165,0.29,16.9
15481,283,2024,0,51.976,-5.898,0,1.366,12.3,5.8,87.4,54,1,55400,134,36,0.419,18.8
15481,283,2026,1,51.976,-5.898,0,2.425,11.3,5,69.4,57,3,61200,134,36,0.419,18.8
15482,283,2024,0,51.295,-6.579,0,2.536,13.7,4.6,84.1,52,1,64500,217,54,0.468,19.2
15482,283,2026,1,51.295,-6.579,0,1.615,16.4,5.3,74.9,59,4,73400,217,54,0.468,19.2
15483,283,2024,0,35.679,-22.195,0,2.034,13.3,4.1,72,183,8,50400,439,121,0.443,17.3
15483,283,2026,1,35.679,-22.195,0,3.263,15.8,5.8,73.3,176,5,51800,439,121,0.443,17.3
15484,283,2024,0,55.738,-2.136,0,1.256,8.9,3.6,67.4,84,7,73800,399,110,0.493,27.1
15484,283,2026,1,55.738,-2.136,0,2.056,12.9,4.1,62.7,127,8,75700,399,110,0.493,27.1
15485,283,2024,0,79.161,21.287,1,1.396,6.3,1.4,104.9,106,5,86900,579,160,0.604,29.1
15485,283,2026,1,79.161,21.287,1,1.522,14,5.5,82.4,175,3,64500,579,160,0.604,29.1
15486,283,2024,0,71.947,14.073,1,1.888,10,0.7,89.2,130,4,70500,612,155,0.582,24.1
15486,283,2026,1,71.947,14.073,1,1.451,13.9,6.1,78.5,228,5,49400,612,155,0.582,24.1
15487,283,2024,0,36.911,-20.963,0,1.953,10.3,2.7,69.8,148,3,54800,299,84,0.346,14.4
15487,283,2026,1,36.911,-20.963,0,2.022,14.3,3.1,56.8,163,6,55500,299,84,0.346,14.4
15488,283,2024,0,41.014,-16.86,0,1.872,9.1,7.3,73.1,325,25,61900,872,241,0.432,17.3
15488,283,2026,1,41.014,-16.86,0,2.337,13.4,6.2,52.4,379,15,69200,872,241,0.432,17.3
15489,283,2024,0,78.397,20.523,1,1.408,5.4,1.5,106.2,135,7,82500,726,207,0.699,25.5
15489,283,2026,1,78.397,20.523,1,1.886,13.6,5.6,99,206,3,71700,726,207,0.699,25.5
15490,283,2024,0,12.095,-45.779,0,1.362,8.1,3.6,63.2,119,3,41300,278,87,0.293,12.3
15490,283,2026,1,12.095,-45.779,0,1.203,10,2.6,61,176,4,43800,278,87,0.293,12.3
15491,283,2024,0,25.921,-31.953,0,2.129,15.9,4.7,73.6,307,13,49200,648,192,0.29,14.8
15491,283,2026,1,25.921,-31.953,0,1.6,12.4,3.5,54.5,389,14,48500,648,192,0.29,14.8
15492,283,2024,0,77.548,19.674,1,1.8,4.1,1.1,105.9,30,3,79600,305,86,0.626,31.4
15492,283,2026,1,77.548,19.674,1,1.998,16.4,3.9,81,82,4,57800,305,86,0.626,31.4
15493,283,2024,0,70.136,12.261,1,1.678,6.6,2.7,88.6,113,8,79200,547,167,0.545,26
15493,283,2026,1,70.136,12.261,1,2.555,13.8,6.1,71.7,203,8,63700,547,167,0.545,26
15494,283,2024,0,46.615,-11.259,0,3.274,17.4,5.3,75.8,184,3,55400,498,148,0.478,28.3
15494,283,2026,1,46.615,-11.259,0,3.778,16.7,6.1,56.5,195,5,45700,498,148,0.478,28.3
15495,283,2024,0,40.137,-17.737,0,1.65,11.1,5.4,68.8,82,5,60800,222,64,0.419,18.5
15495,283,2026,1,40.137,-17.737,0,2.318,10.9,5.1,63.5,109,3,53300,222,64,0.419,18.5
15496,283,2024,0,57.381,-0.493,0,1.724,10.2,3.9,90.7,159,9,70700,880,274,0.468,29.4
15496,283,2026,1,57.381,-0.493,0,2.619,15.9,2.4,78.8,322,15,65100,880,274,0.468,29.4
15497,283,2024,0,94.565,36.69,1,0.698,2.6,0.2,127.6,42,6,97300,358,103,0.746,35.4
15497,283,2026,1,94.565,36.69,1,1.042,13.2,3.3,102.1,60,1,85800,358,103,0.746,35.4
15498,283,2024,0,45.926,-11.948,0,2.737,14.8,3.1,65,257,13,72400,743,196,0.419,20.2
15498,283,2026,1,45.926,-11.948,0,1.578,11.8,3,72.3,296,8,54900,743,196,0.419,20.2
15499,283,2024,0,52.381,-5.493,0,1.154,17.2,4.3,75,152,9,59400,514,143,0.532,17.4
15499,283,2026,1,52.381,-5.493,0,1.765,16.9,5.9,81,161,11,65500,514,143,0.532,17.4
15500,283,2024,0,70.227,12.353,1,1.328,5.9,0.2,82.7,276,6,79200,726,204,0.631,31.2
15500,283,2026,1,70.227,12.353,1,2.078,20.2,5.2,50.5,263,8,61500,726,204,0.631,31.2
15501,283,2024,0,38.639,-19.235,0,2.097,12.4,2.9,67.1,118,5,69600,312,86,0.398,17.7
15501,283,2026,1,38.639,-19.235,0,2.842,16.7,3.8,62.9,99,4,67300,312,86,0.398,17.7
15502,283,2024,0,52.169,-5.706,0,3.527,12.8,4.8,79.3,76,5,66900,301,87,0.49,21.1
15502,283,2026,1,52.169,-5.706,0,3.228,10.2,5.7,67.5,104,4,54200,301,87,0.49,21.1
15503,283,2024,0,52.286,-5.588,0,2.64,7.7,2.9,72.8,56,2,75500,200,47,0.507,32.4
15503,283,2026,1,52.286,-5.588,0,2.321,16.5,2.4,68.5,61,5,67400,200,47,0.507,32.4
15504,283,2024,0,57.723,-0.151,0,2.421,11.8,4.4,91.6,70,7,68000,291,82,0.65,37.9
15504,283,2026,1,57.723,-0.151,0,2.589,17.3,3.3,74.9,87,2,75500,291,82,0.65,37.9
15505,283,2024,0,51.838,-6.036,0,2.104,9.2,4.4,78.6,50,3,79200,246,75,0.527,21.4
15505,283,2026,1,51.838,-6.036,0,1.379,18.3,4.2,76.5,64,2,68600,246,75,0.527,21.4
15506,283,2024,0,78.571,20.696,1,1.086,4,0.9,110.4,80,5,80800,408,111,0.554,38.4
15506,283,2026,1,78.571,20.696,1,1.381,13.2,3.9,100.8,91,1,69500,408,111,0.554,38.4
15507,283,2024,0,42.994,-14.88,0,1.509,13.8,2,78.8,151,10,64200,889,223,0.41,17.2
15507,283,2026,1,42.994,-14.88,0,1.849,18,4,72,387,15,59400,889,223,0.41,17.2
15508,283,2024,0,33.839,-24.035,0,1.797,12.5,5.6,62.5,198,6,49100,385,102,0.388,12.6
15508,283,2026,1,33.839,-24.035,0,2.123,13.7,3,57.1,226,7,57100,385,102,0.388,12.6
15509,283,2024,0,70.681,12.806,1,0.585,3.1,3.4,93.8,75,6,82200,463,137,0.533,23.6
15509,283,2026,1,70.681,12.806,1,1.874,13,7.2,80,109,4,61500,463,137,0.533,23.6
15510,283,2024,0,34.165,-23.709,0,1.972,17.5,5.5,63.9,137,7,57200,488,136,0.454,14.2
15510,283,2026,1,34.165,-23.709,0,2.224,17.2,5.7,61.1,140,8,45200,488,136,0.454,14.2
15511,283,2024,0,60.311,2.437,1,1.953,13.7,3.2,93.7,146,8,76900,642,190,0.523,23.9
15511,283,2026,1,60.311,2.437,1,2.872,23.2,6.7,74.8,240,12,52500,642,190,0.523,23.9
15512,283,2024,0,15.358,-42.516,0,1.934,14,4.3,74.6,203,13,41700,534,167,0.358,12.6
15512,283,2026,1,15.358,-42.516,0,1.888,13.3,3.2,79,247,8,40800,534,167,0.358,12.6
15513,283,2024,0,59.132,1.258,1,1.334,9.4,3.1,66,87,3,68200,416,116,0.512,24
15513,283,2026,1,59.132,1.258,1,2.257,20.1,6.3,36.3,156,5,53200,416,116,0.512,24
15514,283,2024,0,22.831,-35.043,0,1.197,13.6,4.2,61.2,74,3,50800,239,69,0.291,26.1
15514,283,2026,1,22.831,-35.043,0,1.284,14.7,3.2,59.6,82,4,49400,239,69,0.291,26.1
15515,283,2024,0,84.038,26.163,1,0.776,4,0.2,90.7,82,11,91500,677,212,0.719,29.9
15515,283,2026,1,84.038,26.163,1,0.662,12.5,4.7,79.7,99,9,72300,677,212,0.719,29.9
15516,283,2024,0,41.932,-15.942,0,1.684,10.6,5.9,69.4,83,5,67300,204,49,0.448,17
15516,283,2026,1,41.932,-15.942,0,1.791,13.6,5.1,80.5,106,3,67900,204,49,0.448,17
15517,283,2024,0,72.901,15.026,1,1.835,4,3,102.7,106,11,71400,713,204,0.556,26.3
15517,283,2026,1,72.901,15.026,1,2.009,17.2,7.4,75.3,217,8,65300,713,204,0.556,26.3
15518,283,2024,0,71.125,13.251,1,1.04,8.8,2.3,93.1,347,11,71400,1233,330,0.611,25.1
15518,283,2026,1,71.125,13.251,1,1.587,21.8,6.8,74.2,465,22,53300,1233,330,0.611,25.1
15519,283,2024,0,82.886,25.011,1,0.92,1.2,3.2,107.1,58,5,82500,702,202,0.635,34
15519,283,2026,1,82.886,25.011,1,1.781,12.5,4.8,85.6,135,8,70700,702,202,0.635,34
15520,283,2024,0,58.026,0.152,1,2.441,13.1,4.1,75.4,114,4,65800,475,138,0.512,21.2
15520,283,2026,1,58.026,0.152,1,2.333,20.9,7.8,61.1,171,17,60500,475,138,0.512,21.2
15521,283,2024,0,62.77,4.896,1,1.919,4.3,3.5,74.5,105,0,79100,264,71,0.57,31.6
15521,283,2026,1,62.77,4.896,1,2.489,18.9,7,74,97,5,60800,264,71,0.57,31.6
15522,283,2024,0,38.184,-19.69,0,2.582,5.1,4.3,73.2,66,4,59900,205,60,0.324,17.3
15522,283,2026,1,38.184,-19.69,0,1.926,13.9,6.5,72.9,104,3,65000,205,60,0.324,17.3
15523,283,2024,0,45.576,-12.298,0,5.075,11.9,4.9,70.8,62,3,54400,213,65,0.386,26.8
15523,283,2026,1,45.576,-12.298,0,4.449,12.9,6.7,67.7,78,6,51300,213,65,0.386,26.8
15524,283,2024,0,29.216,-28.658,0,1.987,15.1,6.7,63.4,352,19,58200,924,248,0.302,17.9
15524,283,2026,1,29.216,-28.658,0,2.335,14.7,5.6,69.8,471,16,51600,924,248,0.302,17.9
15525,283,2024,0,39.783,-18.091,0,2.572,14.7,4.8,85.8,350,16,48200,911,274,0.458,19.8
15525,283,2026,1,39.783,-18.091,0,2.955,16.4,5.7,95.5,364,9,48200,911,274,0.458,19.8
15526,283,2024,0,62.5,4.626,1,1.28,6.6,3,80.1,128,3,77800,410,106,0.5,22.5
15526,283,2026,1,62.5,4.626,1,1.728,16,7,66,206,2,45000,410,106,0.5,22.5
15527,283,2024,0,58.587,0.713,1,1.861,10.9,2.9,82.9,136,9,73900,542,153,0.466,23.9
15527,283,2026,1,58.587,0.713,1,2.21,22.3,6.4,64.1,215,10,59500,542,153,0.466,23.9
15528,284,2024,0,78.675,13.694,1,1.034,0.5,3.5,76.3,50,5,69700,356,114,0.648,40.4
15528,284,2026,1,78.675,13.694,1,1.712,12.7,6.6,75.2,107,7,48700,356,114,0.648,40.4
