"persona_id","anio","comuna","pos_x_km","pos_y_km","satisfaccion_vida","ice","formal","cotiza_ss","horas_sem","ingreso_lab","edad","mujer","educ_anios","estrato","s_comercio","s_manufactura","s_construccion","s_alojamiento","s_transporte","s_serv_domestico","s_salud_educ","s_finanzas_prof","g_comercio","g_manufactura","g_construccion","g_alojamiento","g_transporte","g_serv_domestico","g_salud_educ","g_finanzas_prof"
4523,2025,20,3.61,11.149,8,53.1,0,1,37,860000,35,0,6,1,0.1449,0.5765,0.0107,0.0765,0.0194,0.0804,0.0634,0.0282,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4524,2025,21,6.954,5.9,9,59.7,0,1,45,2220000,36,1,13,3,0.5283,0.011,0.0571,0.1449,0.0335,0.0812,0.107,0.037,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4525,2025,17,9.872,5.831,6,32.1,0,0,50,650000,51,1,9,2,0.1346,0.0095,0.2249,0.1068,0.2432,0.0429,0.093,0.1451,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4526,2025,21,7.046,6.791,9,70.7,1,1,40,800000,48,1,9,3,0.2586,0.0334,0.1329,0.2193,0.0987,0.061,0.1031,0.093,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4527,2025,15,4.105,8.032,6,25.6,0,0,44,690000,40,1,5,3,0.4542,0.0827,0.0172,0.092,0.0416,0.1556,0.1062,0.0505,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4528,2025,10,0.584,2.6,9,54.5,0,1,56,920000,58,1,7,2,0.1901,0.0395,0.0228,0.0504,0.0145,0.3961,0.256,0.0306,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4529,2025,7,6.644,8.469,8,49.4,0,1,39,1460000,29,0,11,2,0.5447,0.0179,0.0213,0.1304,0.0829,0.049,0.072,0.0818,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4530,2025,14,7.723,10.996,6,44,0,0,47,2750000,33,1,8,1,0.4827,0.1228,0.0347,0.0686,0.1755,0.0174,0.0524,0.0459,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4531,2025,5,5.069,12.151,6,49.3,0,0,40,970000,26,1,8,1,0.1211,0.6377,0.0069,0.0808,0.0708,0.0376,0.0149,0.0302,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4532,2025,21,8.479,2.686,7,54.9,0,1,43,960000,33,1,9,3,0.056,0.0069,0.6379,0.0516,0.0301,0.0163,0.1361,0.0651,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4533,2025,10,1.663,4.975,7,41.2,0,0,53,530000,18,1,7,2,0.1186,0.0331,0.0301,0.3301,0.0179,0.1472,0.2342,0.0888,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4534,2025,22,2.587,14.8,5,49.5,1,0,56,880000,18,0,7,1,0.1779,0.6756,0.0043,0.0268,0.0401,0.0404,0.0228,0.0121,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4535,2025,16,3.599,13.957,7,51.7,0,0,42,910000,35,0,3,2,0.1202,0.6836,0.0168,0.0397,0.0281,0.0567,0.01,0.0449,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4536,2025,5,5.446,12.233,6,44.1,0,0,42,1060000,26,1,3,1,0.1664,0.579,0.0184,0.0207,0.0651,0.0536,0.0577,0.0391,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4537,2025,20,0.599,10.063,8,48.4,1,1,41,1120000,39,1,8,1,0.364,0.2079,0.0224,0.1216,0.0305,0.1308,0.0663,0.0565,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4538,2025,22,1.42,14.42,7,55,0,0,37,1090000,54,1,6,1,0.1168,0.6799,0.0141,0.023,0.0253,0.0928,0.0177,0.0304,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4539,2025,5,8.18,10.333,7,65.8,1,1,47,1650000,45,1,8,2,0.2962,0.2213,0.0771,0.0504,0.1563,0.0212,0.1323,0.0452,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4540,2025,3,8.918,10.365,8,60.3,1,1,51,820000,41,0,7,3,0.3959,0.0818,0.0914,0.0531,0.202,0.0292,0.0488,0.0978,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4541,2025,12,3.572,1.957,7,77.5,1,1,37,2480000,59,0,10,3,0.1802,0.0084,0.108,0.22,0.0302,0.0972,0.2846,0.0714,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4542,2025,5,5.994,10.15,6,60,1,1,45,930000,40,1,12,3,0.4622,0.1044,0.0175,0.2048,0.0787,0.049,0.0223,0.0611,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4543,2025,22,4.109,13.423,7,55.6,1,1,35,1050000,33,1,7,1,0.0584,0.8883,0.0016,0.0085,0.0218,0.0087,0.0081,0.0046,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4544,2025,5,7.84,10.8,9,64.8,1,1,44,1560000,31,0,10,2,0.1698,0.4114,0.0145,0.1237,0.1761,0.0268,0.0279,0.0498,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4545,2025,9,5.357,12.823,8,40.7,0,1,33,540000,23,1,3,1,0.164,0.5887,0.0121,0.0439,0.1049,0.0311,0.0228,0.0325,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4546,2025,12,7.57,4.108,8,55.8,1,0,31,880000,35,0,9,2,0.3334,0.0067,0.1654,0.0946,0.056,0.0369,0.1636,0.1434,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4547,2025,22,0.623,14.368,8,40,1,1,43,1370000,54,1,6,1,0.1098,0.776,0.0023,0.0259,0.0071,0.0335,0.0245,0.0209,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4548,2025,5,7.58,14.063,7,53.3,1,1,49,1470000,52,0,6,1,0.3254,0.3394,0.0265,0.0676,0.1595,0.0298,0.0162,0.0356,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4549,2025,3,8.547,8.936,7,58.3,0,1,40,1610000,55,1,9,2,0.4079,0.0488,0.0195,0.0648,0.3029,0.0366,0.0757,0.0438,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4550,2025,11,6.414,10.111,6,52.4,1,0,40,650000,48,0,7,2,0.2088,0.2014,0.0407,0.0649,0.1822,0.0925,0.0628,0.1467,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4551,2025,22,1.044,12.155,9,53.9,0,0,43,840000,54,1,3,1,0.3533,0.3867,0.0113,0.0474,0.0236,0.1382,0.0192,0.0203,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4552,2025,1,4.588,10.128,8,44.4,1,0,56,870000,46,1,8,1,0.2832,0.363,0.0311,0.055,0.0661,0.118,0.0491,0.0345,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4553,2025,16,4.199,13.374,8,56.3,0,0,46,1370000,37,0,6,2,0.1454,0.7032,0.0134,0.0358,0.0249,0.0242,0.0352,0.0179,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4554,2025,12,7.933,6.409,8,62.7,0,1,34,1220000,39,1,7,3,0.2288,0.0221,0.0716,0.2684,0.0978,0.0771,0.085,0.1492,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4555,2025,10,0.32,3.264,8,56.2,1,0,39,1070000,35,1,7,2,0.1494,0.0168,0.0405,0.1463,0.0124,0.2418,0.2886,0.1042,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4556,2025,10,3.157,1.972,9,52.7,0,1,35,960000,32,1,6,1,0.1342,0.0215,0.0821,0.1611,0.0309,0.0961,0.3617,0.1124,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4557,2025,11,4.525,10.08,7,33.8,0,0,41,820000,37,0,7,3,0.3165,0.3005,0.0155,0.064,0.06,0.1138,0.0613,0.0684,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4558,2025,14,5.917,9.558,7,54.7,1,1,41,350000,36,1,6,2,0.211,0.2103,0.0195,0.2316,0.144,0.0383,0.0857,0.0596,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4559,2025,3,7.466,10.177,9,68.4,1,1,37,1830000,47,0,5,1,0.4782,0.1274,0.0167,0.0763,0.1471,0.0442,0.036,0.0741,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4560,2025,9,4.72,12.504,7,33.9,0,0,34,410000,35,0,3,1,0.0626,0.5501,0.0526,0.0943,0.0696,0.0625,0.0584,0.0499,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4561,2025,20,1.161,7.674,9,46.5,0,0,40,1060000,33,1,7,2,0.2634,0.1077,0.0169,0.0732,0.0417,0.3995,0.0445,0.0531,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4562,2025,3,10.053,7.534,8,51.4,1,0,41,1790000,37,0,13,3,0.045,0.0237,0.0847,0.0769,0.6009,0.0311,0.0832,0.0545,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4563,2025,5,6.762,14.41,6,42.7,0,1,51,1070000,31,1,3,1,0.362,0.4991,0.0061,0.0283,0.0604,0.0145,0.0074,0.0222,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4564,2025,20,0.458,10.874,7,42.9,0,1,44,1210000,26,0,8,1,0.4007,0.199,0.0132,0.0614,0.085,0.1731,0.0379,0.0297,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4565,2025,22,1.463,14.8,7,52.7,1,1,44,700000,22,1,5,1,0.1,0.6584,0.0142,0.0646,0.0315,0.0746,0.0409,0.0158,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4566,2025,16,4.326,12.639,6,56.5,1,1,46,1970000,44,1,10,2,0.1021,0.6895,0.0092,0.0216,0.0226,0.07,0.0494,0.0356,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4567,2025,2,10.748,9.876,8,56.4,0,1,49,2520000,33,1,6,2,0.2199,0.0902,0.1002,0.0687,0.3798,0.0167,0.0395,0.085,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4568,2025,13,6.1,8.826,7,51.1,0,1,44,1890000,18,1,8,3,0.4401,0.0498,0.0454,0.0836,0.1711,0.0518,0.0808,0.0774,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4569,2025,8,8.894,7.938,7,60.3,0,1,44,1660000,51,1,5,4,0.261,0.0161,0.0879,0.0171,0.494,0.0318,0.0336,0.0585,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4570,2025,22,3.156,11.807,7,20.9,0,0,59,1260000,34,1,4,1,0.1281,0.6734,0.0075,0.0487,0.0323,0.0906,0.0077,0.0117,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4571,2025,20,3.827,10.072,7,53.9,0,1,38,1160000,48,1,8,2,0.1875,0.2014,0.015,0.1463,0.0186,0.2851,0.0282,0.1179,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4572,2025,11,5.136,12.626,8,48.3,0,0,39,1070000,47,0,11,2,0.1715,0.4982,0.0154,0.0608,0.1055,0.0343,0.078,0.0363,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4573,2025,14,6.87,11.481,5,43,0,0,37,2360000,50,0,10,3,0.1744,0.2715,0.0219,0.0795,0.2472,0.0583,0.0438,0.1034,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4574,2025,7,3.421,6.961,8,45.3,0,0,33,1170000,41,1,10,3,0.2214,0.1247,0.0234,0.056,0.0156,0.2506,0.2724,0.0359,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4575,2025,10,1.09,3.787,8,67.3,1,1,35,3340000,41,1,14,3,0.0791,0.0203,0.0381,0.1162,0.0219,0.3989,0.2746,0.0509,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4576,2025,5,7.733,14.609,8,47.5,0,1,36,1400000,46,1,10,1,0.5219,0.268,0.0217,0.0238,0.0498,0.0521,0.0322,0.0305,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4577,2025,14,6.505,12.151,7,50,0,0,51,1360000,28,1,7,1,0.2711,0.2765,0.0174,0.1074,0.2086,0.0434,0.0382,0.0374,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4578,2025,3,8.371,10.398,9,72,1,1,37,900000,37,1,15,3,0.465,0.0596,0.0629,0.0383,0.1603,0.0482,0.1413,0.0244,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4579,2025,5,6.327,12.081,5,45.5,0,0,32,2790000,25,1,8,1,0.3732,0.2424,0.015,0.1216,0.1109,0.0316,0.0748,0.0305,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4580,2025,6,1.978,10.649,7,46.4,0,0,39,580000,18,1,5,1,0.2535,0.4159,0.0162,0.0535,0.0502,0.0891,0.0436,0.078,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4581,2025,10,1.639,3.106,9,54.7,0,1,45,1840000,58,0,8,3,0.1124,0.0317,0.0479,0.2476,0.0314,0.2286,0.1863,0.1141,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4582,2025,6,2.487,13.086,8,52.8,1,1,41,1340000,49,0,8,1,0.073,0.7728,0.0099,0.0375,0.0086,0.0435,0.0113,0.0434,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4583,2025,11,6.005,9.198,5,50.1,0,1,42,780000,56,0,8,3,0.4804,0.0801,0.0426,0.0854,0.0709,0.053,0.0785,0.1091,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4584,2025,16,5.048,10.142,7,54.4,1,0,50,2780000,67,1,10,1,0.2269,0.2073,0.0313,0.2516,0.1245,0.033,0.0524,0.073,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4585,2025,17,8.681,7.409,6,58,0,1,42,1330000,30,1,12,3,0.1812,0.0427,0.1291,0.1659,0.1604,0.1111,0.0765,0.1331,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4586,2025,11,4.309,9.825,7,40.3,0,0,43,970000,32,1,5,2,0.2929,0.389,0.0237,0.0281,0.0659,0.0672,0.0522,0.081,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4587,2025,11,6.612,12.573,7,40.4,0,0,41,530000,18,1,7,2,0.1457,0.6142,0.0097,0.0509,0.0588,0.0531,0.0164,0.0512,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4588,2025,22,2.912,13.005,8,37.3,0,0,53,2030000,48,1,10,1,0.1696,0.7346,0.0049,0.0441,0.0102,0.0133,0.0116,0.0117,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4589,2025,15,7.385,7.18,9,42.7,0,0,44,890000,51,0,9,2,0.3669,0.0386,0.0542,0.1259,0.1484,0.0648,0.101,0.1002,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4590,2025,2,8.66,7.292,7,59.1,1,1,29,1260000,47,0,14,4,0.2016,0.0428,0.0671,0.2254,0.0951,0.0325,0.1744,0.1611,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4591,2025,5,7.903,13.132,8,43.4,0,1,42,1490000,36,0,7,1,0.34,0.3433,0.0546,0.0634,0.0663,0.0374,0.0673,0.0277,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4592,2025,9,4.162,10.082,8,52.1,1,1,46,1290000,29,0,9,1,0.5423,0.1439,0.0283,0.0329,0.0345,0.0848,0.0352,0.0981,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4593,2025,16,2.09,13.09,7,47.1,1,0,51,1060000,18,0,8,1,0.1349,0.6071,0.0227,0.0945,0.0322,0.0747,0.0118,0.0221,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4594,2025,16,5.909,12.207,7,49.6,0,0,45,860000,35,1,8,1,0.3055,0.4441,0.0106,0.0562,0.0971,0.0392,0.0218,0.0255,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4595,2025,21,6.939,3.769,9,72.2,1,1,44,3020000,55,0,11,6,0.181,0.0192,0.2782,0.0439,0.0333,0.0267,0.2701,0.1476,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4596,2025,7,4.46,11.784,8,57.5,0,1,55,1090000,30,1,9,2,0.1309,0.6333,0.007,0.0403,0.0385,0.0555,0.0546,0.0399,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4597,2025,14,7.099,11.763,8,49.5,1,0,44,2510000,40,1,9,2,0.4637,0.1119,0.0202,0.1145,0.0979,0.0755,0.0671,0.0492,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4598,2025,15,4.299,9.001,10,66.6,1,1,38,1750000,26,1,6,2,0.5912,0.0311,0.0303,0.0687,0.0633,0.0986,0.0524,0.0644,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4599,2025,11,6.873,11.317,7,47.8,0,0,41,1340000,48,1,8,2,0.4033,0.2362,0.0377,0.0696,0.1081,0.041,0.0514,0.0527,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4600,2025,4,7.292,2.759,9,59.1,1,1,52,690000,34,1,7,2,0.1113,0.0091,0.3017,0.1667,0.017,0.0518,0.2078,0.1346,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4601,2025,10,3.297,4.224,9,62.7,1,1,36,2830000,36,0,9,4,0.2036,0.005,0.074,0.1346,0.0085,0.3957,0.1225,0.0561,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4602,2025,10,4.514,4.164,8,59.5,1,1,39,1360000,26,0,9,2,0.2003,0.0145,0.0304,0.152,0.0226,0.1049,0.3745,0.1008,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4603,2025,12,8.084,4.908,8,70.3,1,1,42,2050000,54,0,11,3,0.1724,0.0042,0.2705,0.0575,0.0384,0.0462,0.1801,0.2307,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4604,2025,16,3.545,14.8,7,60.2,1,1,39,1260000,37,1,7,1,0.0872,0.789,0.0035,0.0139,0.018,0.0573,0.0195,0.0116,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4605,2025,22,1.378,13.98,10,55.6,0,1,43,1200000,69,0,4,1,0.0992,0.7544,0.0067,0.038,0.0262,0.0418,0.0057,0.028,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4606,2025,7,4.754,11.332,8,37.8,0,0,43,550000,37,0,9,1,0.1994,0.4045,0.0354,0.1294,0.0865,0.0888,0.0244,0.0316,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4607,2025,20,2.973,7.748,9,50,0,1,39,1680000,41,1,12,2,0.2666,0.0582,0.0225,0.2234,0.0348,0.2846,0.0582,0.0517,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4608,2025,6,1.986,9.599,8,46.1,1,0,41,2100000,61,0,6,1,0.3986,0.1317,0.0513,0.0842,0.0231,0.2023,0.0382,0.0706,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4609,2025,10,1.012,3.618,8,59.3,0,0,39,1140000,29,1,11,3,0.0652,0.0201,0.0304,0.2489,0.0176,0.488,0.0657,0.0641,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4610,2025,17,7.7,3.334,8,46.2,0,0,47,760000,47,1,12,3,0.1268,0.003,0.1549,0.1013,0.0191,0.0416,0.2526,0.3007,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4611,2025,4,8.97,4.906,6,53.4,0,1,37,1560000,38,0,8,2,0.1352,0.0045,0.1177,0.0597,0.0566,0.032,0.3946,0.1997,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4612,2025,13,6.296,12.177,7,42.7,1,0,46,580000,47,0,5,1,0.1558,0.3896,0.0116,0.0934,0.1832,0.0624,0.0775,0.0265,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4613,2025,20,1.757,9.169,7,61.3,1,1,40,920000,30,1,9,3,0.4028,0.2689,0.0384,0.1011,0.0263,0.0838,0.0394,0.0393,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4614,2025,21,4.859,5.02,8,61.2,1,0,43,3580000,53,1,13,5,0.0863,0.0057,0.0534,0.1522,0.0186,0.4404,0.1682,0.0752,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4615,2025,3,7.081,8.827,9,41.7,0,0,41,640000,50,0,5,2,0.3684,0.0536,0.0558,0.0934,0.194,0.0566,0.0764,0.1018,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4616,2025,5,6.053,14.738,6,51.5,0,0,53,1200000,40,1,6,1,0.1108,0.4951,0.03,0.1185,0.1138,0.0265,0.0638,0.0415,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4617,2025,7,4.922,9.338,8,54.3,0,1,41,1160000,31,1,7,2,0.4017,0.1651,0.0666,0.1274,0.066,0.0764,0.0372,0.0596,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4618,2025,18,2.699,13.749,7,45.9,0,0,36,1680000,41,0,8,1,0.1156,0.8134,0.0059,0.0096,0.0161,0.0191,0.0135,0.0068,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4619,2025,3,10.133,7.108,10,58.3,1,1,45,1840000,56,0,7,3,0.3394,0.032,0.1025,0.0926,0.2015,0.0441,0.0731,0.1148,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4620,2025,21,6.776,5.15,5,55.2,1,1,47,720000,42,0,9,3,0.1352,0.008,0.0489,0.1372,0.0284,0.0423,0.3234,0.2766,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4621,2025,3,8.648,11.927,9,54.5,1,0,39,1330000,70,0,8,1,0.4119,0.1467,0.0221,0.1821,0.1501,0.0337,0.0157,0.0377,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4622,2025,21,6.604,3.628,9,54.7,1,0,48,1470000,36,0,8,5,0.1467,0.0022,0.1,0.1572,0.0424,0.021,0.4062,0.1243,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4623,2025,11,5.594,11.761,6,46.9,0,1,45,920000,29,0,6,1,0.4204,0.2602,0.0313,0.1526,0.0674,0.0226,0.0241,0.0214,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4624,2025,13,7.454,11.735,6,53.6,1,1,41,1230000,64,0,7,1,0.4211,0.3052,0.0221,0.0341,0.1359,0.0275,0.0238,0.0303,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4625,2025,1,4.494,6.587,9,81.3,1,1,33,7250000,51,1,16,3,0.4035,0.0153,0.0682,0.1787,0.0506,0.0839,0.1067,0.0931,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4626,2025,5,8.688,14.498,8,44.7,0,1,42,1310000,26,0,7,1,0.1503,0.5964,0.0366,0.0345,0.05,0.0446,0.0501,0.0375,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4627,2025,5,7.829,14.8,8,36.9,0,0,43,1920000,47,1,3,1,0.4358,0.2865,0.0212,0.0537,0.0877,0.0252,0.0393,0.0506,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4628,2025,14,8.171,9.446,7,53.2,1,1,59,1330000,35,0,7,3,0.1519,0.0847,0.0294,0.0998,0.3208,0.019,0.2044,0.09,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4629,2025,7,3.489,10.626,8,53,0,0,38,1460000,41,1,6,2,0.2227,0.4012,0.0096,0.0807,0.0423,0.0699,0.1315,0.0421,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4630,2025,2,9.19,10.505,6,46.2,0,1,46,1210000,32,0,7,1,0.4931,0.0651,0.0418,0.1037,0.1581,0.0373,0.0578,0.0431,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4631,2025,21,6.813,5.872,10,67.3,1,1,33,570000,36,0,9,3,0.4556,0.0174,0.1083,0.0698,0.0298,0.0263,0.0531,0.2397,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4632,2025,19,6.872,10.184,9,81.8,1,1,40,3190000,41,0,9,2,0.4285,0.0857,0.15,0.066,0.0705,0.0331,0.048,0.1182,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4633,2025,6,2.191,12.042,7,41.2,0,0,45,740000,28,0,8,1,0.1657,0.4244,0.0199,0.1369,0.0833,0.058,0.0854,0.0264,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4634,2025,17,8.389,7.001,6,49.6,0,1,32,1600000,48,0,8,3,0.2823,0.0142,0.1666,0.0972,0.0911,0.0195,0.1207,0.2084,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4635,2025,6,1.475,14.383,9,40.1,0,1,47,580000,45,1,6,1,0.111,0.7321,0.0015,0.0245,0.0186,0.0884,0.0133,0.0106,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4636,2025,13,4.086,11.899,5,39.4,0,0,44,730000,18,1,7,2,0.068,0.7535,0.0261,0.0231,0.0523,0.0297,0.0245,0.0228,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4637,2025,20,3.003,10.176,9,62,0,1,46,1330000,53,0,6,2,0.4374,0.189,0.0413,0.0482,0.0536,0.0685,0.0268,0.1352,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4638,2025,20,4.345,10.289,9,62.6,1,0,46,1140000,20,0,7,2,0.3764,0.1891,0.0066,0.1049,0.0618,0.1423,0.0503,0.0686,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4639,2025,3,7.672,9.705,9,38.3,1,1,40,1020000,43,1,2,1,0.4731,0.1024,0.0837,0.1675,0.0692,0.0406,0.0333,0.0302,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4640,2025,11,5.006,9.217,8,51,1,0,43,1110000,49,1,8,3,0.2543,0.075,0.0229,0.2099,0.047,0.2081,0.1384,0.0444,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4641,2025,7,5.443,7.375,8,55.9,1,0,45,5350000,49,1,13,3,0.3666,0.0377,0.0143,0.0934,0.0591,0.2329,0.1051,0.0909,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4642,2025,18,1.989,13.06,8,47,0,0,41,950000,46,1,8,3,0.0771,0.6757,0.0092,0.0346,0.0157,0.1251,0.03,0.0326,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4643,2025,7,2.686,9.432,10,76.3,1,1,44,2010000,44,0,14,3,0.4953,0.1284,0.0223,0.0236,0.0649,0.1555,0.0667,0.0433,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4644,2025,9,4.831,9.881,10,45.9,0,1,50,450000,32,1,6,1,0.6549,0.1301,0.0258,0.0269,0.0224,0.0867,0.0193,0.0339,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4645,2025,18,0.632,11.88,6,35.2,1,1,51,1290000,24,0,3,1,0.2399,0.5505,0.0125,0.0429,0.0247,0.038,0.0365,0.055,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4646,2025,17,6.096,8.397,8,41.8,0,1,42,970000,28,1,7,3,0.5443,0.0748,0.02,0.0841,0.0735,0.0391,0.0362,0.128,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4647,2025,21,4.679,6.293,9,65.1,1,1,43,1610000,54,1,14,4,0.3094,0.0179,0.0504,0.2245,0.0184,0.1172,0.1706,0.0916,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4648,2025,16,5.11,13.434,5,44.9,0,0,47,1340000,20,1,4,1,0.0955,0.8097,0.0052,0.0245,0.0071,0.0162,0.0129,0.0289,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4649,2025,4,8.022,6.565,8,72.7,1,1,48,1370000,40,0,9,3,0.1805,0.0306,0.0542,0.2628,0.1323,0.0318,0.1747,0.1331,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4650,2025,16,2.986,12.453,9,66.8,1,1,39,2820000,56,1,9,1,0.1316,0.6333,0.0054,0.0376,0.0394,0.1001,0.016,0.0366,3,2.4,1.5,3.5,3,1.2,3.2,4.2
4651,2025,21,4.044,5.673,7,52.3,0,1,40,830000,40,1,12,4,0.1798,0.0315,0.0437,0.1678,0.0564,0.2981,0.1012,0.1215,3,2.4,1.5,3.5,3,1.2,3.2,4.2
